C340     GRM188R71C105KA12                71.300     16.700     Top                            0            0.9MM                            1UF      
C341     GRM155R71A104KAO1B               66.854     14.000     Bottom                         90           0.55MM                           100NF    
C342     GRM155R71A104KAO1B               63.754     14.000     Bottom                         90           0.55MM                           100NF    
C343     GRM188R71C105KA12                71.300     20.200     Top                            0            0.9MM                            1UF      
C344     ECJ-0EB0J224K                    149.700    97.500     Top                            90           0.55MM                           220NF    
C345     ECJ-0EB0J224K                    153.700    97.500     Top                            90           0.55MM                           220NF    
C346     ECJ-0EB0J224K                    157.700    97.500     Top                            90           0.55MM                           220NF    
C347     ECJ-0EB0J224K                    161.500    97.500     Top                            90           0.55MM                           220NF    
C348     T520B476M006ATE070               54.500     61.000     Top                            0            2.1MM                            47UF     
C349     T520B476M006ATE070               54.500     69.000     Top                            0            2.1MM                            47UF     
C350     T520B476M006ATE070               195.500    62.420     Top                            270          2.1MM                            47UF     
C351     GRM155R71A104KAO1B               201.834    15.459     Bottom                         90           0.55MM                           100NF    
C352     GRM155R71E103KAO1B               64.800     35.900     Bottom                         0            0.55MM                           10NF     
C353     GRM155R71E103KAO1B               132.000    119.000    Bottom                         180          0.55MM                           10NF     
C354     GRM155R71E103KAO1B               124.000    120.000    Bottom                         0            0.55MM                           10NF     
C355     GRM155R71E103KAO1B               124.000    114.100    Bottom                         0            0.55MM                           10NF     
C356     GRM155R71E103KAO1B               124.000    116.000    Bottom                         0            0.55MM                           10NF     
C357     GRM155R71E103KAO1B               124.000    122.000    Bottom                         0            0.55MM                           10NF     
C358     GRM155R71E103KAO1B               124.000    126.000    Bottom                         0            0.55MM                           10NF     
C359     GRM155R71E103KAO1B               124.000    124.000    Bottom                         0            0.55MM                           10NF     
C360     GRM155R71E103KAO1B               124.000    118.000    Bottom                         0            0.55MM                           10NF     
C361     ECJ-0EB0J224K                    72.500     81.050     Bottom                         0            0.55MM                           220NF    
C362     ECJ-0EB0J224K                    119.000    128.000    Bottom                         180          0.55MM                           220NF    
C363     ECJ-0EB0J224K                    119.000    108.000    Bottom                         180          0.55MM                           220NF    
C364     ECJ-0EB0J224K                    64.825     34.528     Bottom                         0            0.55MM                           220NF    
C365     ECJ-0EB0J224K                    58.626     128.802    Top                            90           0.55MM                           220NF    
C366     ECJ-0EB0J224K                    57.600     85.717     Top                            270          0.55MM                           220NF    
C367     ECJ-0EB0J224K                    72.500     85.050     Bottom                         0            0.55MM                           220NF    
C368     ECJ-0EB0J224K                    119.000    122.000    Bottom                         180          0.55MM                           220NF    
C369     ECJ-0EB0J224K                    72.500     102.000    Bottom                         0            0.55MM                           220NF    
C370     ECJ-0EB0J224K                    72.500     95.500     Bottom                         0            0.55MM                           220NF    
C371     ECJ-0EB0J224K                    204.130    84.980     Top                            90           0.55MM                           220NF    
C372     ECJ-0EB0J224K                    72.500     108.000    Bottom                         0            0.55MM                           220NF    
C373     ECJ-0EB0J224K                    72.500     89.050     Bottom                         0            0.55MM                           220NF    
C374     ECJ-0EB0J224K                    72.500     114.000    Bottom                         0            0.55MM                           220NF    
C375     ECJ-0EB0J224K                    72.500     116.500    Bottom                         0            0.55MM                           220NF    
C376     ECJ-0EB0J224K                    119.000    104.000    Bottom                         180          0.55MM                           220NF    
C377     ECJ-0EB0J224K                    119.000    114.000    Bottom                         180          0.55MM                           220NF    
C378     ECJ-0EB0J224K                    55.100     85.717     Top                            90           0.55MM                           220NF    
C379     ECJ-0EB0J224K                    56.600     100.717    Top                            90           0.55MM                           220NF    
C380     ECJ-0EB0J224K                    72.500     119.000    Bottom                         180          0.55MM                           220NF    
C381     ECJ-0EB0J224K                    56.600     103.217    Top                            90           0.55MM                           220NF    
C382     ECJ-0EB0J224K                    58.626     125.802    Top                            90           0.55MM                           220NF    
C383     ECJ-0EB0J224K                    72.500     105.000    Bottom                         0            0.55MM                           220NF    
C384     ECJ-0EB0J224K                    72.500     111.000    Bottom                         0            0.55MM                           220NF    
C385     ECJ-0EB0J224K                    119.000    126.000    Bottom                         180          0.55MM                           220NF    
C386     ECJ-0EB0J224K                    72.500     99.000     Bottom                         0            0.55MM                           220NF    
C387     ECJ-0EB0J224K                    72.500     92.550     Bottom                         0            0.55MM                           220NF    
C388     T520B476M006ATE070               270.000    42.000     Top                            0            2.1MM                            47UF     
C389     T520B476M006ATE070               271.500    174.500    Top                            0            2.1MM                            47UF     
C390     T520B476M006ATE070               49.318     140.900    Top                            0            2.1MM                            47UF     
C391     T520B476M006ATE070               49.318     149.900    Top                            0            2.1MM                            47UF     
C392     T520B476M006ATE070               54.500     57.000     Top                            0            2.1MM                            47UF     
C393     T520B476M006ATE070               49.318     145.400    Top                            0            2.1MM                            47UF     
C394     T520B476M006ATE070               54.500     73.000     Top                            0            2.1MM                            47UF     
C395     T520B476M006ATE070               203.500    62.500     Top                            270          2.1MM                            47UF     
C396     GRM155R71A104KAO1B               176.634    15.459     Bottom                         90           0.55MM                           100NF    
C397     GRM155R71A104KAO1B               117.834    15.459     Bottom                         90           0.55MM                           100NF    
C398     GRM155R71A104KAO1B               92.234     15.459     Bottom                         90           0.55MM                           100NF    
C400     T530X108M2R5ASE005               36.128     10.191     Top                            270          4.3MM                            1000UF   
C401     16SVP330M                        26.984     8.667      Top                            270          12.7MM                           330UF    
C402     T530X108M2R5ASE005               41.716     10.191     Top                            270          4.3MM                            1000UF   
C403     16SVP330M                        6.156      8.667      Top                            270          12.7MM                           330UF    
C404     16SVP330M                        21.904     38.639     Top                            180          12.7MM                           330UF    
C405     T530X108M2R5ASE005               23.428     77.247     Top                            90           4.3MM                            1000UF   
C407     GRM155R71A104KAO1B               207.434    15.459     Bottom                         90           0.55MM                           100NF    
C408     GRM155R71A104KAO1B               181.834    15.459     Bottom                         90           0.55MM                           100NF    
C409     16SVP330M                        13.360     90.555     Top                            270          12.7MM                           330UF    
C410     T530X108M2R5ASE005               10.220     125.405    Top                            180          4.3MM                            1000UF   
C411     GRM155R71A104KAO1B               122.834    15.459     Bottom                         90           0.55MM                           100NF    
C412     16SVP330M                        7.680      38.639     Top                            180          12.7MM                           330UF    
C413     T530X687M004ASE005               4.182      84.561     Top                            90           4.1MM                            680UF    
C414     GRM155R71A104KAO1B               97.234     15.459     Bottom                         90           0.55MM                           100NF    
C417     GRM155R71A104KAO1B               77.034     15.559     Bottom                         90           0.55MM                           100NF    
C418     GRM32DR61C106KA01K               44.027     19.309     Top                            270          2.2MM                            10UF     
C419     GRM32ER61C226KE20                14.349     13.343     Top                            90           2.7MM                            22UF     
C420     GRM32ER61C226KE20                20.837     46.259     Top                            180          2.7MM                            22UF     
C421     GRM32DR61C106KA01K               28.260     76.371     Top                            90           2.2MM                            10UF     
C422     GRM32DR61C106KA01K               20.872     122.763    Top                            0            2.2MM                            10UF     
C423     GRM32ER61C226KE20                5.740      93.095     Top                            270          2.7MM                            22UF     
C424     GRM32ER61C226KE20                4.860      46.284     Top                            180          2.7MM                            22UF     
C425     GRM32DR61C106KA01K               8.492      81.151     Top                            90           2.2MM                            10UF     
C426     GRM32DR61C106KA01K               5.108      71.435     Top                            180          2.2MM                            10UF     
C427     ECJ-0EB0J224K                    172.000    114.000    Top                            180          0.55MM                           220NF    
C428     ECJ-0EB0J224K                    172.000    119.000    Top                            0            0.55MM                           220NF    
C429     ECJ-0EB0J224K                    172.500    128.500    Top                            180          0.55MM                           220NF    
C430     GRM155R71A104KAO1B               277.956    116.695    Bottom                         0            0.55MM                           100NF    
C431     GRM155R71A104KAO1B               277.956    114.663    Bottom                         0            0.55MM                           100NF    
C432     GRM155R71A104KAO1B               285.600    164.200    Bottom                         180          0.55MM                           100NF    
C433     GRM155R71E103KAO1B               285.600    162.400    Bottom                         180          0.55MM                           10NF     
C434     GRM155R71E103KAO1B               276.700    43.700     Bottom                         90           0.55MM                           10NF     
C435     GRM155R71A104KAO1B               277.956    112.631    Bottom                         0            0.55MM                           100NF    
C436     GRM155R71A104KAO1B               277.956    110.599    Bottom                         0            0.55MM                           100NF    
C437     GRM155R71A104KAO1B               277.956    108.567    Bottom                         0            0.55MM                           100NF    
C438     GRM155R71A104KAO1B               277.956    106.535    Bottom                         0            0.55MM                           100NF    
C439     GRM155R71A104KAO1B               277.956    104.503    Bottom                         0            0.55MM                           100NF    
C440     GRM155R71A104KAO1B               277.956    102.471    Bottom                         0            0.55MM                           100NF    
C441     GRM155R71A104KAO1B               277.956    100.439    Bottom                         0            0.55MM                           100NF    
C442     GRM155R71A104KAO1B               277.956    98.407     Bottom                         0            0.55MM                           100NF    
C443     GRM155R71E103KAO1B               277.956    96.375     Bottom                         0            0.55MM                           10NF     
C444     GRM155R71E103KAO1B               277.956    94.343     Bottom                         0            0.55MM                           10NF     
C445     GRM155R71E103KAO1B               277.956    92.311     Bottom                         0            0.55MM                           10NF     
C446     GRM155R71E103KAO1B               277.956    89.771     Bottom                         0            0.55MM                           10NF     
C447     GRM155R71E103KAO1B               277.956    87.231     Bottom                         0            0.55MM                           10NF     
C448     GRM155R71E103KAO1B               277.956    84.691     Bottom                         0            0.55MM                           10NF     
C449     GRM155R71E103KAO1B               277.956    82.151     Bottom                         0            0.55MM                           10NF     
C450     GRM155R71E103KAO1B               277.956    79.611     Bottom                         0            0.55MM                           10NF     
C451     GRM155R71E103KAO1B               277.956    77.071     Bottom                         0            0.55MM                           10NF     
C452     GRM155R71E103KAO1B               277.956    74.531     Bottom                         0            0.55MM                           10NF     
C453     GRM155R71A104KAO1B               296.000    137.500    Top                            90           0.55MM                           100NF    
C454     GRM155R71A104KAO1B               278.391    40.600     Bottom                         90           0.55MM                           100NF    
C455     GRM1555C1H5R0CZ01B               290.316    92.097     Bottom                         0            0.55MM                           5PF      
C456     GRM32DR61C106KA01K               294.500    122.000    Top                            0            2.2MM                            10UF     
C457     GRM32DR61C106KA01K               293.000    118.000    Top                            0            2.2MM                            10UF     
C458     GRM32DR61C106KA01K               293.000    114.500    Top                            0            2.2MM                            10UF     
C459     GRM21BR61E475KA12K               291.516    137.339    Top                            90           1.35MM                           4U7F     
C460     GRM155R71A104KAO1B               124.000    129.000    Bottom                         0            0.55MM                           100NF    
C461     GRM1555C1H5R0CZ01B               58.813     141.802    Top                            90           0.55MM                           5PF      
C462     GRM1555C1H5R0CZ01B               59.304     54.684     Top                            90           0.55MM                           5PF      
C463     GRM1555C1H5R0CZ01B               59.272     106.695    Bottom                         90           0.55MM                           5PF      
C464     GRM32DR61C106KA01K               47.200     87.917     Top                            180          2.2MM                            10UF     
C465     GRM32DR61C106KA01K               47.600     99.717     Top                            180          2.2MM                            10UF     
C466     GRM32DR61C106KA01K               47.600     103.217    Top                            180          2.2MM                            10UF     
C467     GRM21BR61E475KA12K               41.600     101.217    Top                            0            1.35MM                           4U7F     
C468     ECJ-0EB0J224K                    165.500    125.000    Bottom                         180          0.55MM                           220NF    
C469     ECJ-0EB0J224K                    149.000    129.000    Bottom                         0            0.55MM                           220NF    
C470     ECJ-0EB0J224K                    147.000    121.000    Bottom                         0            0.55MM                           220NF    
C471     GRM155R71A104KAO1B               102.434    15.459     Bottom                         90           0.55MM                           100NF    
C472     GRM155R71A104KAO1B               161.234    15.459     Bottom                         90           0.55MM                           100NF    
C473     GRM155R71A104KAO1B               214.456    84.310     Bottom                         0            0.55MM                           100NF    
C474     GRM155R71A104KAO1B               213.440    80.881     Bottom                         90           0.55MM                           100NF    
C475     GRM155R71A104KAO1B               213.440    73.261     Bottom                         90           0.55MM                           100NF    
C476     GRM155R71A104KAO1B               214.710    69.451     Bottom                         0            0.55MM                           100NF    
C477     GRM155R71A104KAO1B               222.330    69.451     Bottom                         0            0.55MM                           100NF    
C478     GRM155R71A104KAO1B               218.520    69.451     Bottom                         0            0.55MM                           100NF    
C479     GRM155R71A104KAO1B               226.648    84.310     Bottom                         0            0.55MM                           100NF    
C480     GRM155R71A104KAO1B               227.410    80.881     Bottom                         90           0.55MM                           100NF    
C481     GRM155R71A104KAO1B               227.410    73.261     Bottom                         90           0.55MM                           100NF    
C482     GRM155R71A104KAO1B               226.140    69.451     Bottom                         0            0.55MM                           100NF    
C483     GRM155R71A104KAO1B               227.410    77.071     Bottom                         90           0.55MM                           100NF    
C484     GRM21BR71E225KA73B               208.000    62.500     Top                            270          1.4MM                            2U2      
C485     GRM21BR71E225KA73B               42.000     56.000     Top                            180          1.4MM                            2U2      
C486     ECJ-0EB0J224K                    139.000    119.000    Bottom                         180          0.55MM                           220NF    
C487     ECJ-0EB0J224K                    63.000     200.500    Top                            0            0.55MM                           220NF    
C488     T520B476M006ATE070               100.500    197.000    Top                            270          2.1MM                            47UF     
C489     GRM188R61E105KA12J               115.000    186.500    Top                            180          0.9MM                            1UF      
C490     GRM188R61E105KA12J               141.500    186.500    Top                            180          0.9MM                            1UF      
C491     GRM188R61E105KA12J               128.500    186.500    Top                            180          0.9MM                            1UF      
C492     GRM32DR61C106KA01K               115.000    196.500    Top                            180          2.2MM                            10UF     
C493     GRM32DR61C106KA01K               114.570    211.500    Top                            180          2.2MM                            10UF     
C494     GRM32DR61C106KA01K               140.208    211.500    Top                            180          2.2MM                            10UF     
C495     GRM32DR61C106KA01K               141.000    196.500    Top                            180          2.2MM                            10UF     
C496     GRM32DR61C106KA01K               128.000    196.500    Top                            180          2.2MM                            10UF     
C497     GRM32DR61C106KA01K               127.297    211.500    Top                            180          2.2MM                            10UF     
C498     C0805C153J5RAC                   109.500    201.500    Top                            90           0.88MM                           15NF     
C499     C0805C153J5RAC                   135.500    201.500    Top                            90           0.88MM                           15NF     
C500     C0805C153J5RAC                   122.500    201.500    Top                            90           0.88MM                           15NF     
C501     T530X337M010ATE006               115.000    191.500    Top                            180          4.3MM                            330UF    
C502     T530X337M010ATE006               141.000    191.500    Top                            180          4.3MM                            330UF    
C503     T530X337M010ATE006               127.500    191.500    Top                            180          4.3MM                            330UF    
C504     GRM188R61E105KA12J               140.200    208.700    Top                            180          0.9MM                            1UF      
C505     GRM188R61E105KA12J               114.611    208.800    Top                            180          0.9MM                            1UF      
C506     GRM188R61E105KA12J               127.300    208.600    Top                            180          0.9MM                            1UF      
C507     GRM155R71E103KAO1B               229.759    231.427    Bottom                         90           0.55MM                           10NF     
C508     GRM155R71E103KAO1B               232.274    231.427    Bottom                         90           0.55MM                           10NF     
C509     GRM155R71E103KAO1B               234.865    231.427    Bottom                         90           0.55MM                           10NF     
C510     GRM155R71E103KAO1B               237.303    231.453    Bottom                         90           0.55MM                           10NF     
C511     GRM155R71E103KAO1B               244.213    210.358    Bottom                         180          0.55MM                           10NF     
C512     GRM155R71E103KAO1B               244.213    212.924    Bottom                         180          0.55MM                           10NF     
C513     GRM155R71E103KAO1B               233.757    197.652    Bottom                         0            0.55MM                           10NF     
C514     GRM155R71A104KAO1B               238.757    196.652    Bottom                         270          0.55MM                           100NF    
C515     GRM155R71E103KAO1B               238.757    201.652    Bottom                         270          0.55MM                           10NF     
C516     GRM155R71A104KAO1B               238.757    204.152    Bottom                         270          0.55MM                           100NF    
C517     GRM155R71E103KAO1B               238.757    206.652    Bottom                         270          0.55MM                           10NF     
C518     GRM155R71A104KAO1B               238.757    211.652    Bottom                         270          0.55MM                           100NF    
C519     GRM155R71E103KAO1B               228.757    211.652    Bottom                         270          0.55MM                           10NF     
C520     GRM155R71A104KAO1B               228.757    206.652    Bottom                         270          0.55MM                           100NF    
C521     GRM155R71E103KAO1B               228.757    204.152    Bottom                         270          0.55MM                           10NF     
C522     GRM155R71A104KAO1B               228.757    201.652    Bottom                         270          0.55MM                           100NF    
C523     GRM155R71E103KAO1B               228.757    196.652    Bottom                         90           0.55MM                           10NF     
C524     GRM155R71A104KAO1B               233.757    195.652    Bottom                         180          0.55MM                           100NF    
C525     GRM155R71E103KAO1B               230.735    210.998    Bottom                         0            0.55MM                           10NF     
C526     GRM155R71E103KAO1B               237.010    210.972    Bottom                         0            0.55MM                           10NF     
C527     GRM155R71A104KAO1B               228.757    209.152    Bottom                         90           0.55MM                           100NF    
C528     GRM155R71A104KAO1B               228.757    199.152    Bottom                         90           0.55MM                           100NF    
C529     GRM155R71A104KAO1B               238.757    209.152    Bottom                         90           0.55MM                           100NF    
C530     GRM155R71E103KAO1B               238.757    199.152    Bottom                         90           0.55MM                           10NF     
C531     GRM155R71E103KAO1B               236.757    195.652    Bottom                         0            0.55MM                           10NF     
C532     GRM155R71A104KAO1B               230.757    195.652    Bottom                         0            0.55MM                           100NF    
C533     GRM155R71E103KAO1B               236.770    209.206    Bottom                         90           0.55MM                           10NF     
C534     GRM155R71E103KAO1B               230.674    209.206    Bottom                         90           0.55MM                           10NF     
C535     GRM32ER61C226KE20                251.951    215.480    Top                            0            2.7MM                            22UF     
C536     GRM32ER61C226KE20                251.951    211.924    Top                            0            2.7MM                            22UF     
C537     GRM32ER61C226KE20                244.915    220.459    Top                            0            2.7MM                            22UF     
C538     T530X337M010ATE006               6.462      143.937    Top                            180          3.1MM                            330UF    
C539     04023C101KAT2A                   27.000     178.500    Bottom                         0            0.55MM                           100PF    
C540     GRM155R71A104KAO1B               22.484     227.207    Top                            90           0.55MM                           100NF    
C541     GRM155R71A104KAO1B               22.544     230.007    Top                            90           0.55MM                           100NF    
C542     GRM155R71A104KAO1B               31.000     227.327    Top                            270          0.55MM                           100NF    
C543     GRM155R71A104KAO1B               31.060     229.827    Top                            90           0.55MM                           100NF    
C544     GRM155R71A104KAO1B               30.520     231.911    Top                            0            0.55MM                           100NF    
C545     T530X337M010ATE006               18.017     142.194    Top                            180          3.1MM                            330UF    
C546     GRM155R71A104KAO1B               144.900    206.700    Top                            0            0.55MM                           100NF    
C547     GRM21BR71E225KA73B               25.160     201.171    Top                            180          1.4MM                            2U2      
C548     GRM21BR71E225KA73B               22.000     189.500    Top                            180          1.4MM                            2U2      
C549     GRM32DR61C106KA01K               22.000     173.100    Top                            180          2.2MM                            10UF     
C550     C0805C153J5RAC                   10.645     130.001    Top                            270          1.4MM                            15NF     
C551     GRM32DR61C106KA01K               4.308      148.835    Top                            180          2.2MM                            10UF     
C552     GRM32DR61C106KA01K               5.292      129.723    Top                            0            2.2MM                            10UF     
C553     GRM188R61E105KA12J               7.492      140.399    Top                            180          0.9MM                            1UF      
C554     GRM1555C1H220JZ01B               34.500     205.800    Top                            90           0.55MM                           22PF     
C555     GRM1555C1H220JZ01B               42.000     205.700    Top                            90           0.55MM                           22PF     
C556     GRM155R60J103KA01J               21.500     192.000    Top                            0            0.55MM                           10NF     
C557     GRM155R60J103KA01J               39.000     173.000    Bottom                         270          0.55MM                           10NF     
C558     GRM155R60J103KA01J               55.000     188.000    Top                            180          0.55MM                           10NF     
C559     GRM155R60J103KA01J               55.000     177.000    Top                            180          0.55MM                           10NF     
C560     GRM155R60J103KA01J               33.000     173.000    Bottom                         270          0.55MM                           10NF     
C561     GRM155R60J103KA01J               45.000     173.000    Bottom                         270          0.55MM                           10NF     
C562     GRM155R60J103KA01J               32.000     201.000    Top                            270          0.55MM                           10NF     
C563     GRM155R60J103KA01J               41.000     201.000    Top                            270          0.55MM                           10NF     
C564     GRM155R60J103KA01J               46.500     201.000    Top                            270          0.55MM                           10NF     
C565     GRM32DR61C106KA01K               15.876     150.599    Top                            180          2.2MM                            10UF     
C566     GRM32DR61C106KA01K               15.876     147.043    Top                            180          2.2MM                            10UF     
C567     GRM32DR61C106KA01K               15.876     154.155    Top                            180          2.2MM                            10UF     
C568     GRM155R60J103KA01J               55.000     191.000    Top                            0            0.55MM                           10NF     
C569     GRM32DR61C106KA01K               260.834    220.259    Bottom                         0            2.2MM                            10UF     
C570     GRM155R60J103KA01J               21.500     195.000    Top                            0            0.55MM                           10NF     
C571     GRM155R60J103KA01J               21.500     185.000    Top                            0            0.55MM                           10NF     
C572     GRM155R60J103KA01J               21.500     182.000    Top                            0            0.55MM                           10NF     
C573     GRM155R60J103KA01J               21.500     179.000    Top                            0            0.55MM                           10NF     
C574     GRM155R60J103KA01J               21.388     176.000    Top                            0            0.55MM                           10NF     
C575     GRM155R60J103KA01J               29.500     201.000    Top                            90           0.55MM                           10NF     
C576     GRM155R60J103KA01J               35.000     201.000    Top                            90           0.55MM                           10NF     
C577     GRM155R60J103KA01J               38.000     201.000    Top                            90           0.55MM                           10NF     
C578     GRM32DR61C106KA01K               4.308      159.503    Top                            180          2.2MM                            10UF     
C579     GRM32DR61C106KA01K               4.308      155.921    Top                            180          2.2MM                            10UF     
C580     GRM32DR61C106KA01K               4.308      152.391    Top                            180          2.2MM                            10UF     
C581     GRM155R60J103KA01J               44.000     201.000    Top                            90           0.55MM                           10NF     
C582     GRM155R60J103KA01J               55.000     185.000    Top                            0            0.55MM                           10NF     
C583     GRM155R60J103KA01J               55.000     182.500    Top                            0            0.55MM                           10NF     
C584     GRM155R60J103KA01J               55.000     180.000    Top                            0            0.55MM                           10NF     
C585     GRM155R60J103KA01J               55.000     174.000    Top                            0            0.55MM                           10NF     
C586     GRM155R60J103KA01J               30.000     173.000    Bottom                         90           0.55MM                           10NF     
C587     GRM155R60J103KA01J               36.000     173.000    Bottom                         90           0.55MM                           10NF     
C588     GRM155R60J103KA01J               42.000     173.000    Bottom                         90           0.55MM                           10NF     
C589     GRM155R60J103KA01J               48.000     173.000    Bottom                         90           0.55MM                           10NF     
C590     GRM155R71E103KAO1B               192.000    148.000    Bottom                         180          0.55MM                           10NF     
C591     GRM155R71E103KAO1B               161.000    130.500    Bottom                         180          0.55MM                           10NF     
C592     GRM155R71E103KAO1B               161.000    131.500    Bottom                         180          0.55MM                           10NF     
C593     GRM155R71E103KAO1B               178.000    147.900    Bottom                         0            0.55MM                           10NF     
C594     GRM155R71A104KAO1B               206.500    175.500    Top                            90           0.55MM                           100NF    
C595     GRM21BR61E475KA12K               208.500    174.000    Top                            270          1.35MM                           4U7F     
C596     GRM32DR61C106KA01K               205.000    155.500    Top                            0            2.2MM                            10UF     
C597     GRM32DR61C106KA01K               205.000    159.000    Top                            0            2.2MM                            10UF     
C598     GRM32DR61C106KA01K               205.000    162.500    Top                            0            2.2MM                            10UF     
C599     ECJ-0EB0J224K                    177.500    161.500    Top                            90           0.55MM                           220NF    
C600     ECJ-0EB0J224K                    198.000    140.500    Top                            0            0.55MM                           220NF    
C601     ECJ-0EB0J224K                    193.000    162.500    Top                            90           0.55MM                           220NF    
C602     T520B476M006ATE070               187.000    170.000    Top                            270          2.1MM                            47UF     
C603     T520B476M006ATE070               180.500    170.000    Top                            270          2.1MM                            47UF     
C604     C0402X7R160-104KN                245.736    36.088     Top                            180          0.55MM                           0.1UF    
C605     C0402X7R160-104KN                259.234    60.659     Bottom                         180          0.55MM                           0.1UF    
C606     C0402X7R160-104KN                248.300    71.000     Bottom                         270          0.55MM                           0.1UF    
C607     C0402X7R160-104KN                255.400    60.600     Bottom                         180          0.55MM                           0.1UF    
C608     TPSB107K006R                     271.500    192.000    Top                            0            2.1MM                            100UF    
C609     TPSB107K006R                     271.500    188.000    Top                            0            2.1MM                            100UF    
C610     TPSB107K006R                     291.334    8.559      Top                            270          2.1MM                            100UF    
C611     TPSB107K006R                     220.500    40.500     Top                            0            2.1MM                            100UF    
C612     GRM155R71A104KAO1B               248.734    233.759    Bottom                         90           0.55MM                           100NF    
C613     GRM155R61A102KA01B               250.034    233.759    Bottom                         90           0.55MM                           1NF      
C614     T491X227M010AT                   252.534    222.659    Top                            270          4.3MM                            220UF    
C615     C0402X7R160-104KN                237.500    41.800     Bottom                         0            0.55MM                           0.1UF    
C616     GRM155R60J103KA01J               253.500    133.000    Bottom                         180          0.55MM                           10NF     
C617     GRM155R60J103KA01J               253.500    137.000    Bottom                         180          0.55MM                           10NF     
C618     GRM155R60J103KA01J               228.500    106.000    Bottom                         270          0.55MM                           10NF     
C619     GRM155R60J103KA01J               224.000    106.000    Bottom                         270          0.55MM                           10NF     
C620     GRM155R71A104KAO1B               186.834    15.259     Bottom                         90           0.55MM                           100NF    
C621     C0402X7R160-104KN                241.000    122.500    Bottom                         90           0.55MM                           0.1UF    
C622     C0402X7R160-104KN                243.280    136.000    Bottom                         0            0.55MM                           0.1UF    
C623     C0402X7R160-104KN                253.500    132.000    Bottom                         180          0.55MM                           0.1UF    
C624     C0402X7R160-104KN                223.500    136.000    Bottom                         90           0.55MM                           0.1UF    
C625     C0402X7R160-104KN                241.000    127.374    Bottom                         90           0.55MM                           0.1UF    
C626     C0402X7R160-104KN                225.500    133.500    Bottom                         90           0.55MM                           0.1UF    
C627     C0402X7R160-104KN                241.994    115.000    Bottom                         0            0.55MM                           0.1UF    
C629     C0402X7R160-104KN                227.000    126.072    Bottom                         90           0.55MM                           0.1UF    
C630     C0402X7R160-104KN                227.000    123.786    Bottom                         90           0.55MM                           0.1UF    
C631     C0402X7R160-104KN                253.500    136.000    Bottom                         180          0.55MM                           0.1UF    
C632     C0402X7R160-104KN                225.500    124.000    Bottom                         270          0.55MM                           0.1UF    
C634     C0402X7R160-104KN                238.668    119.000    Bottom                         180          0.55MM                           0.1UF    
C636     C0402X7R160-104KN                244.500    117.000    Bottom                         90           0.55MM                           0.1UF    
C637     C0402X7R160-104KN                225.500    119.530    Bottom                         90           0.55MM                           0.1UF    
C638     C0402X7R160-104KN                230.300    118.998    Bottom                         0            0.55MM                           0.1UF    
C639     C0402X7R160-104KN                244.500    132.240    Bottom                         90           0.55MM                           0.1UF    
C640     C0402X7R160-104KN                242.500    122.500    Bottom                         90           0.55MM                           0.1UF    
C641     C0402X7R160-104KN                244.500    127.414    Bottom                         90           0.55MM                           0.1UF    
C642     C0402X7R160-104KN                223.500    126.348    Bottom                         90           0.55MM                           0.1UF    
C643     C0402X7R160-104KN                242.500    129.700    Bottom                         90           0.55MM                           0.1UF    
